qr_id,batch_id,drug_id,drug_name,qr_hash,qr_version,generated_date,generated_by,expiry_date,scan_count,last_scan_date,last_scan_location,last_scan_device,verified_count,failed_verify_count,verification_rate_pct,blockchain_anchor,qr_status,tamper_detected,url_embedded
QR000539,BAT000539,DRG0039,Remdesivir 100mg Inj,fcf4ab38b0876da7ebc6e62d502d9ed96cbad7eced0fbce863cdf773116f22d3,v2,10-12-2025,Cipla Ltd,14-04-2030,129,11-05-2026 17:38,Sterling Hospital Ahmedabad,Mobile,119,10,92.2,0xa6ff40140d15ba2a02aa39da2c0e0eb14912f9731d3c3f682c469033da6741,Active,No,https://verify.pharma.in/qr/fcf4ab38b0876da7
QR000540,BAT000540,DRG0040,Valacyclovir 500mg,e1428b3694d7dbfd644948ed0f9772fc5594f02e6334b506b95ed7cad54abea0,v2,23-01-2026,Dr Reddy's Laboratories,23-04-2027,420,28-04-2026 06:20,PGIMER Chandigarh,Scanner,417,3,99.3,0xf53833de9752948c1a33167a9316b4711dc43738adbd534caaacdaa0b89474,Active,No,https://verify.pharma.in/qr/e1428b3694d7dbfd
QR000541,BAT000541,DRG0041,Fluconazole 150mg,16263005aa39ca54b93524bbedea4ad22956ed2aa9a36624cac2e9ee168bcb0b,v2,03-01-2026,Biological E Ltd,16-09-2026,228,12-05-2026 07:01,Sterling Hospital Ahmedabad,Scanner,207,21,90.8,0x4334b289db636caed67bb59e7caf4e8917e5fe615299740fb13a5abb848903,Active,No,https://verify.pharma.in/qr/16263005aa39ca54
QR000542,BAT000542,DRG0042,Itraconazole 100mg,66e84bddd9cbc5114918c35bfcf0ce7e932a3890a070ddd57e9e60afb56b3496,v2,17-06-2025,IPCA Laboratories,20-12-2029,464,13-05-2026 13:11,KEM Hospital Pune,Scanner,408,56,87.9,0x1f788992cad0d7d255757ec716f2405de7c5527c27f1b413c6db44538fc4ac,Active,No,https://verify.pharma.in/qr/66e84bddd9cbc511
QR000543,BAT000543,DRG0043,Amphotericin B Inj,a5f1c72f42bd4bc462358c0800645571d09728483877c2e1e3b4698e96dbad3f,v2,12-03-2025,Pfizer India,23-01-2027,384,04-05-2026 23:28,MGM Hospital Chennai,Kiosk,363,21,94.5,0xf00b667ce16a176dadd4e75797532ee0b395c4f597ae64805b2b7602773dd7,Active,No,https://verify.pharma.in/qr/a5f1c72f42bd4bc4
QR000544,BAT000544,DRG0044,Voriconazole 200mg,352b71a292110c6b46295c3176fc6cf9e75df0f336f15e86341242ad73e91686,v2,20-07-2025,Dr Reddy's Laboratories,29-12-2029,311,07-05-2026 10:09,KEM Hospital Pune,Scanner,289,22,92.9,0x55121b3d0b81d5a35c8aa87bdc94eddd04c18c6b43da0c177242326124e2a3,Active,No,https://verify.pharma.in/qr/352b71a292110c6b
QR000545,BAT000545,DRG0045,Terbinafine 250mg,969fb45697fbb47dd9a55688835115d24347315f9a9f1ec0e6b6b85f80e36ddc,v2,21-02-2025,Sanofi India,04-01-2028,104,30-04-2026 10:27,Civil Hospital Surat,Web,95,9,91.3,0xf1f3d0534749c5f50f6e043385874d14130e6e31500c84e13b98cc2617e5e0,Active,No,https://verify.pharma.in/qr/969fb45697fbb47d
QR000546,BAT000546,DRG0046,BCG Vaccine,14f572bc37d9895a47b8e567b122fca93f9e79592fdb07be5c0f39d055357848,v2,12-03-2026,Zydus Cadila,18-02-2029,106,19-04-2026 01:15,Yashoda Hospital Hyderabad,Web,92,14,86.8,0x92f118d3e65a8f2810c5dbd69b86fa05482aa27ba1fde50212f1f2bd2f4e48,Active,No,https://verify.pharma.in/qr/14f572bc37d9895a
QR000547,BAT000547,DRG0047,Hepatitis B Vaccine,87ff38c4e0e2e39582b6b99aca44d27c4efb7d4dfe375eab506bed1da2e0da82,v2,08-05-2026,Cipla Ltd,22-09-2028,271,20-04-2026 15:32,PGIMER Chandigarh,Mobile,256,15,94.5,0xb510abef3d13e72a539649e85a67504e0352339239d43696020d9a0e6e6a4c,Active,No,https://verify.pharma.in/qr/87ff38c4e0e2e395
QR000548,BAT000548,DRG0048,MMR Vaccine,039b87828019986892abe2fc2594022fad8069a72f122475d51ce62ae8baeb59,v2,09-02-2026,AstraZeneca India,23-12-2028,287,20-04-2026 19:00,SCB Medical Bhubaneswar,Web,250,37,87.1,0x6db092decf049ea74e3e66d3fd7d792ca8af1fdf872e7b706574fbfbb2c321,Active,No,https://verify.pharma.in/qr/039b878280199868
QR000549,BAT000549,DRG0049,COVID-19 mRNA Vaccine,03dba3583f241f7b346125592b775a9dd572991179ed3bab92eeae42bd976ae8,v2,29-10-2025,Wockhardt Ltd,14-04-2030,375,30-04-2026 13:12,Manipal Hospital Bengaluru,Mobile,338,37,90.1,0x3b4209010ce99ebd521c8f81b239d92550f12380558ffb6ce32aa5319f3b8e,Active,No,https://verify.pharma.in/qr/03dba3583f241f7b
QR000550,BAT000550,DRG0050,Influenza Vaccine,cdad3196af7363c68fc0bca284d304cffbc06bd040b1a2afe933296e4eac73a1,v2,24-10-2025,Dr Reddy's Laboratories,05-03-2029,169,01-05-2026 12:05,AMRI Hospital Kolkata,Web,148,21,87.6,0xc81d081cf9ceccb6b5d1799c3d133d301b18c9638c7a4086cae59670a19608,Active,No,https://verify.pharma.in/qr/cdad3196af7363c6
QR000551,BAT000551,DRG0051,Sertraline 50mg,fc5319d044d4f9384eb9fca55e0e44c6fb36b10ae261816438c00f4cadd27884,v2,07-07-2025,Abbott Healthcare India,21-04-2028,179,29-04-2026 17:33,Manipal Hospital Bengaluru,Kiosk,162,17,90.5,0xbe2c312aeed9339e01e1cb58a575f0332bdc1b609dadec55110407864e0190,Active,No,https://verify.pharma.in/qr/fc5319d044d4f938
QR000552,BAT000552,DRG0052,Escitalopram 10mg,4b64956fa9402691135fd3560c694b3166f0ad92247e0b079fe7c81066e94651,v2,24-01-2026,Wockhardt Ltd,19-10-2028,34,22-04-2026 21:46,KEM Hospital Pune,Web,31,3,91.2,0x17f3328cf280695b326f6a2a3339001689116bc1b81ce00fe4789e343c579b,Active,No,https://verify.pharma.in/qr/4b64956fa9402691
QR000553,BAT000553,DRG0053,Olanzapine 10mg,2b97005e1e993de5d5b8ed4d23610554da70cfc307858cc509c14a2cb4b80668,v2,24-06-2025,Lupin Pharmaceuticals,06-11-2028,338,19-04-2026 20:01,KGMU Lucknow,Mobile,299,39,88.5,0x8cc13eb73e2ce08c3bd988ae2adcea7761850884f07a6d938facd5f0de810c,Active,No,https://verify.pharma.in/qr/2b97005e1e993de5
QR000554,BAT000554,DRG0054,Risperidone 2mg,101d1994800a68404f3f487699008f4b82b6f0173166aa9d40eb1cfd23a368b0,v2,01-11-2025,Novartis India,20-07-2026,384,10-05-2026 20:30,KGMU Lucknow,Web,357,27,93.0,0x1dc928783d5cb63fea7089f4aba215b6403ea77e79a27b7332ab1062299896,Active,No,https://verify.pharma.in/qr/101d1994800a6840
QR000555,BAT000555,DRG0055,Diazepam 5mg,dc69a4d8323eb7881f843a8447428f1ab31d45a8f09a4d76f17a200134477ab6,v2,01-03-2026,Lupin Pharmaceuticals,16-01-2029,57,23-04-2026 20:45,PGIMER Chandigarh,Kiosk,49,8,86.0,0x70aa358040b767415f072bd98f260901c3ea1043d371b5520ddbe575ba7797,Active,No,https://verify.pharma.in/qr/dc69a4d8323eb788
QR000556,BAT000556,DRG0056,Levetiracetam 500mg,3033daee88144b0873377df3f991cf64aec12db20aff4b35bd112760fabc163e,v2,29-05-2025,AstraZeneca India,19-05-2027,161,27-04-2026 13:29,MGM Hospital Chennai,Web,154,7,95.7,0x680a42be094bf4b77edc8f98f3e927841828511e0694ce6a158e739a7daaeb,Active,No,https://verify.pharma.in/qr/3033daee88144b08
QR000557,BAT000557,DRG0057,Carbamazepine 200mg,96a85c3706367696dec16762533e0adc22d294a6f9ab357938ba7d7be4488aa1,v2,04-12-2025,Dr Reddy's Laboratories,30-05-2029,71,04-05-2026 16:20,Sterling Hospital Ahmedabad,Web,63,8,88.7,0x89e47995196ae03cd88a7bcc99c43b296b9992995a0df990da2045d2bb160b,Active,No,https://verify.pharma.in/qr/96a85c3706367696
QR000558,BAT000558,DRG0058,Pregabalin 75mg,0c40afd1528af457d3652149b639c0aa885bfd600cb32b1c7291b6a009550294,v2,30-03-2026,Lupin Pharmaceuticals,14-08-2028,45,21-04-2026 00:27,SMS Hospital Jaipur,Scanner,42,3,93.3,0x194a9d90cfd19887212e2e7a3b073e33e51e41783ad77cf6cd46ed7ab81f50,Active,No,https://verify.pharma.in/qr/0c40afd1528af457
QR000559,BAT000559,DRG0059,Donepezil 10mg,aa3e8c3e002813116e46ca99a49f5da7503208665d5dd2cbabe715bb78d14615,v2,23-02-2025,Biological E Ltd,16-11-2029,154,14-05-2026 22:04,AIIMS Delhi,Scanner,148,6,96.1,0x68cb6deacdf88c7c2b52338e063c1c8b4e36eaa4c602b40d4d8dad1b1954fa,Active,No,https://verify.pharma.in/qr/aa3e8c3e00281311
QR000560,BAT000560,DRG0060,Valproate 500mg,1a40ec838476f67485f7aac31e236f9e3f3924f7a91954c1054cde8ab2ab8ff1,v2,10-04-2026,Novartis India,26-05-2027,449,27-04-2026 09:17,Apollo Hospital Mumbai,Kiosk,435,14,96.9,0x7522476bd9299f4453691a37e6a09dd4c0fe1ef968e6809f0405157b95ae84,Active,No,https://verify.pharma.in/qr/1a40ec838476f674
QR000561,BAT000561,DRG0061,Levothyroxine 50mcg,7351f80b59946d66703dc68b57cfc7c9f810e6d1b7aa3b30fc7bb8c641e9a3ed,v2,21-08-2025,Aurobindo Pharma,29-09-2028,50,28-04-2026 18:41,PGIMER Chandigarh,Web,46,4,92.0,0x1e4d0ee535cd041d23cc7ad5af613e89c35ce2248616efa5b597ebedb94d47,Active,No,https://verify.pharma.in/qr/7351f80b59946d66
QR000562,BAT000562,DRG0062,Prednisolone 10mg,3e700c27645841d191f6d5d4e60b4152b32767952408a2d321bc28551c4bcd24,v2,03-02-2026,Abbott Healthcare India,25-07-2028,160,16-04-2026 08:29,Sterling Hospital Ahmedabad,Kiosk,157,3,98.1,0xdb48797b1d21e0e8924fd84e06f15bd7385776c151973dc2a80880718646d1,Active,No,https://verify.pharma.in/qr/3e700c27645841d1
QR000563,BAT000563,DRG0063,Dexamethasone 4mg Inj,d4343d9bb2925658c75eeb808cfd7a5077574ce43221ebf639db96497892cf28,v2,04-01-2025,Zydus Cadila,26-08-2026,483,16-04-2026 00:26,KGMU Lucknow,Web,424,59,87.8,0x42b6d7ec5ee96974e0addf797c3c7ed6caed954542ee763b2a1c597da4dfd1,Active,No,https://verify.pharma.in/qr/d4343d9bb2925658
QR000564,BAT000564,DRG0064,Hydrocortisone 100mg Inj,e0235c4d973a172f2eb79e28cde89323f663ab6d502647f79a1fa6608400b955,v2,02-12-2025,Biological E Ltd,30-01-2030,187,27-04-2026 21:38,AMRI Hospital Kolkata,Scanner,177,10,94.7,0x08b4bed4208a33c5f4a08d799c03bc1e5ca3a929ba8a93c18ad2dfc6f7707e,Active,No,https://verify.pharma.in/qr/e0235c4d973a172f
QR000565,BAT000565,DRG0065,Insulin NPH,96c82b36fa65061061a90611e9eaee916e7afa20d170680921be19d6165c8288,v2,14-02-2026,Novartis India,28-11-2028,174,29-04-2026 03:23,Sterling Hospital Ahmedabad,Scanner,149,25,85.6,0x4d695bc15d600b3028b6cf213fb34eb9a54aa51e5de5a3b44094362d09f422,Active,No,https://verify.pharma.in/qr/96c82b36fa650610
QR000566,BAT000566,DRG0066,Methotrexate 2.5mg,753af277c9223c8d6188f6c942ca44561fe53acc35195b72ee2bf58967e00fb3,v2,03-07-2025,Serum Institute of India,04-08-2028,291,20-04-2026 22:56,Civil Hospital Surat,Web,261,30,89.7,0x5198f6bf053051c780fb7dd7f266d03cf0a5784b468fe51c722d626270727b,Active,No,https://verify.pharma.in/qr/753af277c9223c8d
QR000567,BAT000567,DRG0067,Imatinib 400mg,3b1afcaecc187725c903f5a44d2ce2a323a948afb21f723c5707dbee16704b62,v2,24-07-2025,Cipla Ltd,07-03-2028,77,03-05-2026 03:04,Manipal Hospital Bengaluru,Scanner,71,6,92.2,0x4ede5f616093e08a23051860a41a739278a1de517d18fdae99bf711fd48527,Active,No,https://verify.pharma.in/qr/3b1afcaecc187725
QR000568,BAT000568,DRG0068,Paclitaxel Inj,1e3981b9cddda1476d4e63528a67b914ea50c895b690d6668d9d269c39d2f10e,v2,21-03-2025,AstraZeneca India,03-08-2028,72,28-04-2026 05:20,SCB Medical Bhubaneswar,Kiosk,61,11,84.7,0xf9c73862333af6ffcae906f5617db8fa3a404d8f64fb6f2927141a03e207dc,Active,Yes,https://verify.pharma.in/qr/1e3981b9cddda147
QR000569,BAT000569,DRG0069,Cisplatin Inj,7c4b8b4d1667ef9c9c55b65e1b378427ad464decdea298044502700161a71a3f,v2,11-03-2025,Biological E Ltd,31-10-2026,424,11-05-2026 04:09,Sterling Hospital Ahmedabad,Web,422,2,99.5,0x2e9e0f3a9d4f50871e02eaaff12c44aa518460fd8db0aa8edcfa7e2b8b7ae0,Active,No,https://verify.pharma.in/qr/7c4b8b4d1667ef9c
QR000570,BAT000570,DRG0070,Capecitabine 500mg,dcc2ddaf8e1876ed3a70fcec5c754410ab0ec9743489ebffeee17c8308651718,v2,23-12-2025,Wockhardt Ltd,10-07-2026,138,17-04-2026 07:59,AMRI Hospital Kolkata,Web,128,10,92.8,0x42caafc1ee5a2de4fd67ed48399ea1adeb524a0bcf402b5a8508ce49bf391b,Active,No,https://verify.pharma.in/qr/dcc2ddaf8e1876ed
QR000571,BAT000571,DRG0071,Vitamin D3 60000IU,32abccc03a753686c5fd1775cf961319c171c908248f08ea9175f123523007d4,v2,09-12-2025,Lupin Pharmaceuticals,28-06-2027,212,04-05-2026 01:33,AMRI Hospital Kolkata,Scanner,208,4,98.1,0x9ab0a182bb5ba0c677eb54d4c8f9d76d4fc03f53bdfcf50b323aa13b112676,Active,No,https://verify.pharma.in/qr/32abccc03a753686
QR000572,BAT000572,DRG0072,Vitamin B12 1mg Inj,e19dcce36a57b472159c4d663603e03b70eb9a20b7ff0f58814d8276a11bac42,v2,15-05-2026,Cadila Healthcare,26-03-2028,330,26-04-2026 04:10,Ruby Hall Clinic Pune,Mobile,299,31,90.6,0x9ef769182d4bdecf32e791a83045d082e4c4870f0bbd345386aafaefe276c2,Active,No,https://verify.pharma.in/qr/e19dcce36a57b472
QR000573,BAT000573,DRG0073,Folic Acid 5mg,f943b7d5efda702da8357014dacdfa6f21d0d5d62753bb69a0be5e86220919e3,v2,17-02-2025,Alkem Laboratories,20-12-2026,157,16-04-2026 22:01,AIIMS Delhi,Web,143,14,91.1,0x61412fa456263bd6d07028229e6c51a0eb0fb833a731066c585f9bdb44715b,Active,No,https://verify.pharma.in/qr/f943b7d5efda702d
QR000574,BAT000574,DRG0074,Iron 100mg Tablet,d19386507af00258ccad3177c1b8e1f9768170d4f3ffb5ef627197c492596d61,v2,28-03-2026,Novartis India,04-01-2027,289,01-05-2026 22:36,Civil Hospital Surat,Mobile,276,13,95.5,0x29a92be9d55a53149da57dc669b07dc52112e62b71b3a14794a14741b0bd0d,Active,No,https://verify.pharma.in/qr/d19386507af00258
QR000575,BAT000575,DRG0075,Calcium + Vit D3,dd464e007082d657b1d5719bf744db451bc6d8bf82fa0b698e27fba652964db9,v2,28-02-2026,Bharat Biotech,10-04-2029,69,14-05-2026 17:08,KEM Hospital Pune,Web,65,4,94.2,0x06642c0bd52d7327caeb258e137a90912f8b1b18ad50efeb3aa0387ee399bf,Active,No,https://verify.pharma.in/qr/dd464e007082d657
QR000576,BAT000576,DRG0076,Hydroxychloroquine 200mg,62e53305c0cac6320ca6aff055ec2771ea2828ce859c6dd8918820af98f58dda,v2,27-09-2025,Cadila Healthcare,12-04-2030,258,07-05-2026 04:33,MGM Hospital Chennai,Scanner,245,13,95.0,0xe229c2fa7ae108b789321c9a91de4b0dfc75e6c7e39c4a960d7dbc31c75343,Active,No,https://verify.pharma.in/qr/62e53305c0cac632
QR000577,BAT000577,DRG0077,Adalimumab 40mg Inj,c663b40ff6ab8316db3aeebbbe4dfa31abecc9bffea1ff19bdf4da20f7bdcf31,v2,01-06-2025,Sanofi India,20-02-2029,362,13-05-2026 12:01,PGIMER Chandigarh,Mobile,340,22,93.9,0x9c0f0366c4244aeccd945d794f190e28a8fbbeb7e290a46c74bbfbe54e5f88,Active,No,https://verify.pharma.in/qr/c663b40ff6ab8316
QR000578,BAT000578,DRG0078,Tacrolimus 1mg,c84d265a0a6a4ad1ce1ad415dd03052587e658db251651a262da21e271b65b7c,v2,23-02-2025,Cadila Healthcare,28-11-2026,11,25-04-2026 04:35,Yashoda Hospital Hyderabad,Web,10,1,90.9,0x2ec7007cd203a1bde86e40762007d9f7979e8653cf307e08a09eb0132e8eb7,Active,No,https://verify.pharma.in/qr/c84d265a0a6a4ad1
QR000579,BAT000579,DRG0079,Azathioprine 50mg,9210c7e76cba4c4b3ca661dca21712039c9663ebfd6ecf579d9b12e5ce696dbe,v2,24-06-2025,Novartis India,16-01-2027,10,16-04-2026 17:42,SCB Medical Bhubaneswar,Web,8,2,80.0,0x2f1e20ba491d678a0eeedae295a8fff7869ec2709786c05bf27f383be1b638,Active,Yes,https://verify.pharma.in/qr/9210c7e76cba4c4b
QR000580,BAT000580,DRG0080,Mycophenolate 500mg,e7c8f15e6020f4d42f7f7770f72e229fd3fc895429486f3fbe7ea7cf75af71ca,v2,06-02-2026,Pfizer India,08-05-2028,143,16-04-2026 21:31,PGIMER Chandigarh,Mobile,131,12,91.6,0xbbf8dd62ccda6b00c79c9fb96e910661a62e2a71f77f446bdda2dc893ef240,Active,No,https://verify.pharma.in/qr/e7c8f15e6020f4d4
QR000581,BAT000581,DRG0081,Albendazole 400mg,dcf28287624f72d37349e623bde32d63dc330d57725a3adce7b0cb57f2b59950,v2,21-03-2025,AstraZeneca India,09-07-2029,87,23-04-2026 02:56,Medanta Hospital Gurugram,Mobile,77,10,88.5,0x15128fe72f1a6b27cbb9b393f5b684a4b01fdcacd35b96db07a43d84506d7e,Active,No,https://verify.pharma.in/qr/dcf28287624f72d3
QR000582,BAT000582,DRG0082,Ivermectin 3mg,acebe2d3b86007d359c33e71fff59d1d601705fccd175998729b828de2f4e096,v2,26-06-2025,Bharat Biotech,12-05-2027,114,03-05-2026 04:55,AMRI Hospital Kolkata,Web,107,7,93.9,0xe7d935f12eb0286997aa7bd1c778b3bbf87839f4a4967304e117a158d96f28,Active,No,https://verify.pharma.in/qr/acebe2d3b86007d3
QR000583,BAT000583,DRG0083,Artemether-Lumefantrine,34e66f1d8bca89d8e147536553b0a66bbc8b5615af5e3f4a43fce8446fa9ecb5,v2,18-11-2025,Biological E Ltd,27-07-2028,91,30-04-2026 20:19,Sterling Hospital Ahmedabad,Web,90,1,98.9,0x592e02ca5a402b27b83bbf974d3e4e3d754d79f2e00a2d619061044af041b5,Active,No,https://verify.pharma.in/qr/34e66f1d8bca89d8
QR000584,BAT000584,DRG0084,Chloroquine 250mg,ba637548f4bfe2834e61b6f32e6eae5e57018482e625a4ab9eaad13cfc3883fe,v2,24-12-2025,Dr Reddy's Laboratories,20-06-2028,279,17-04-2026 05:27,KEM Hospital Pune,Kiosk,264,15,94.6,0x7d1274bd4d0befea1ec6729df693a1a302dbd8b436fd74fc5cd6214ea9e8ad,Active,No,https://verify.pharma.in/qr/ba637548f4bfe283
QR000585,BAT000585,DRG0085,Primaquine 15mg,89ea628467866af03f275af399900cb3856145c70a8179639d4ea5c0a492db3d,v2,28-02-2025,Novartis India,19-04-2030,192,11-05-2026 17:14,Apollo Hospital Mumbai,Scanner,190,2,99.0,0x186c6527a92ca2e418c46022b7b05bfa41ca8c2ce923bf93f18774c913e800,Active,No,https://verify.pharma.in/qr/89ea628467866af0
QR000586,BAT000586,DRG0086,Adrenaline 1mg Inj,88a4f49518e5dccd086af1f8be0b26e12c9a17d5e4ff66d3f957b943dff024de,v2,30-06-2025,AstraZeneca India,22-03-2030,39,15-05-2026 16:46,Apollo Hospital Mumbai,Kiosk,34,5,87.2,0x0f97eb9d8ef9af3b7b24b0952d72ee9d7122aa5271339aa152be1d282cdf96,Active,No,https://verify.pharma.in/qr/88a4f49518e5dccd
QR000587,BAT000587,DRG0087,Dopamine 200mg Inj,b0372ba369932d1552a80cb8b0b7c73875be07fd81248bd6dd1c02b600258932,v2,17-12-2025,Biological E Ltd,10-09-2026,442,11-05-2026 06:19,SCB Medical Bhubaneswar,Mobile,380,62,86.0,0x34755ed017bde123dfd40f174e2e5442b23c650f9881295155991ade058e65,Active,No,https://verify.pharma.in/qr/b0372ba369932d15
QR000588,BAT000588,DRG0088,Heparin 5000IU Inj,70a6342ea6825a74d1e5404a75114732cf9acc5491c3f93f7e51f2d366d6a108,v2,12-05-2026,GlaxoSmithKline India,16-11-2027,370,04-05-2026 07:36,SCB Medical Bhubaneswar,Web,339,31,91.6,0xcc3ae8fdccb791399ae032f611fcd8539789ab86cff763ac5501c315f117cc,Active,No,https://verify.pharma.in/qr/70a6342ea6825a74
QR000589,BAT000589,DRG0089,Naloxone 0.4mg Inj,77ba135702b78545469f641d4a906863d317d4f8d0b6513c0d12777f5d064833,v2,19-09-2025,AstraZeneca India,19-05-2027,429,01-05-2026 14:23,SCB Medical Bhubaneswar,Web,383,46,89.3,0xc8919f065dcebdc8364087a844932c0439ffc2923fe8b2db1d1b7da4be7a22,Active,No,https://verify.pharma.in/qr/77ba135702b78545
QR000590,BAT000590,DRG0090,Alteplase 50mg Inj,189196ad72f1011e62ce41203c619132234bbf29b8bd9633e7b8626c5a005d2b,v2,15-12-2025,Zydus Cadila,11-09-2026,37,10-05-2026 09:14,Apollo Hospital Mumbai,Scanner,33,4,89.2,0x916b05492c9c2839fa0dd8db70d29d45ec10abe2639d27a7bdf2615c0fd8f6,Active,No,https://verify.pharma.in/qr/189196ad72f1011e
QR000591,BAT000591,DRG0091,Betamethasone Cream,c74a795892edbb11bdd76fe69d7c1a66693b1f570f93f6fb7ea04b6a2f116391,v2,27-01-2025,Aurobindo Pharma,21-02-2029,263,15-05-2026 17:35,MGM Hospital Chennai,Kiosk,243,20,92.4,0xae0516c7048d6dfa94cc5809965923efc22b7d45c014db0ffeead53c06dfb6,Active,No,https://verify.pharma.in/qr/c74a795892edbb11
QR000592,BAT000592,DRG0092,Isotretinoin 20mg,60ce61cb57075fa58a7eca72c126e96145d19455b0d4f71c6da9b9bac7a6a364,v2,22-01-2026,Alkem Laboratories,12-01-2027,123,20-04-2026 12:12,MGM Hospital Chennai,Scanner,110,13,89.4,0x03f47a9b9f65795c0e3c52c705e9855b37d0cfcf603256b58f7753f1634bce,Active,No,https://verify.pharma.in/qr/60ce61cb57075fa5
QR000593,BAT000593,DRG0093,Acitretin 10mg,e70a7f9bc224409877722e4a29ddc3ed06d70f386716fc959df8199741152e1a,v2,03-07-2025,Torrent Pharmaceuticals,23-12-2026,122,28-04-2026 12:09,Manipal Hospital Bengaluru,Web,115,7,94.3,0x98923e12ccfedf234f31b53a773aebfd8f47a3c2a4257215426332c1964adc,Active,No,https://verify.pharma.in/qr/e70a7f9bc2244098
QR000594,BAT000594,DRG0094,Clotrimazole Cream,96b62b7f39fa9e3c376b54806ed88efb6776ccb086cbf4014843bc76ec715e31,v2,02-10-2025,AstraZeneca India,09-02-2027,224,18-04-2026 14:16,MGM Hospital Chennai,Kiosk,198,26,88.4,0x8850255f711a02b8424e46b9addcf21c65a8ad307b61f3cdaf6309b109e148,Active,No,https://verify.pharma.in/qr/96b62b7f39fa9e3c
QR000595,BAT000595,DRG0095,Silver Sulfadiazine Cream,4dd87760fe7a254e6501fcd8ffe64fd0821b0058ed64dcec130e1b701ca81ba1,v2,22-01-2025,Biological E Ltd,23-07-2028,164,21-04-2026 02:30,KEM Hospital Pune,Scanner,151,13,92.1,0xb8a228ae207c2c5c730cc032dab6e907a0594a31e7a14a99af11910705a737,Active,No,https://verify.pharma.in/qr/4dd87760fe7a254e
QR000596,BAT000596,DRG0096,Latanoprost Eye Drops,54c43c3c1cadb6e310bb8168082bf7406a62f2816797e378a1eb626a7947c344,v2,30-01-2026,Torrent Pharmaceuticals,17-01-2027,74,20-04-2026 06:06,Sterling Hospital Ahmedabad,Mobile,70,4,94.6,0x441d349dcf2c0a086c27ccb8f391779b965be39021552d1de6fd2b32e1a006,Active,No,https://verify.pharma.in/qr/54c43c3c1cadb6e3
QR000597,BAT000597,DRG0097,Ciprofloxacin Eye Drops,0e629253c67e919378313cae99bf9610afd97721d2c1f4d8942d31dcdf20efa9,v2,29-03-2026,IPCA Laboratories,05-06-2027,282,18-04-2026 12:24,AIIMS Delhi,Web,270,12,95.7,0x493255fee74494a9e1aa9534e4866f2a67344847d4f5cb4a0b1e4613227b06,Active,No,https://verify.pharma.in/qr/0e629253c67e9193
QR000598,BAT000598,DRG0098,Moxifloxacin Eye Drops,226802ff25fb427179e06d77dc3817af7bcd0a83b75dc7e365aaf348410a24c9,v2,30-03-2026,Serum Institute of India,22-03-2030,266,23-04-2026 07:32,AMRI Hospital Kolkata,Web,230,36,86.5,0x85939dbad0c84a0bf3d7e9ebb138585c69b411ecfa7c4bf14fa42088240a1d,Active,No,https://verify.pharma.in/qr/226802ff25fb4271
QR000599,BAT000599,DRG0099,Timolol Eye Drops,0a6f306142248edf0d6e004975ccdcf4808f564e7a0748ac3e2fb0aac33cd79f,v2,03-02-2025,Biological E Ltd,30-06-2028,44,16-04-2026 09:23,Apollo Hospital Mumbai,Mobile,40,4,90.9,0xe39e7a18eddb2d2465f7fa1e9ed3560d78557f367335cb6e89728534d440ed,Active,No,https://verify.pharma.in/qr/0a6f306142248edf
QR000600,BAT000600,DRG0100,Artificial Tears,eb087d60ba1beb42e16ab849efdb802dcbddcb888f7001aa141fe8032b8b7e8c,v2,19-09-2025,AstraZeneca India,30-06-2026,105,19-04-2026 10:31,PGIMER Chandigarh,Mobile,97,8,92.4,0x64756ba1285d50721e720f729732f968f4b21026c386f52ec4f85b5f5a36fd,Active,No,https://verify.pharma.in/qr/eb087d60ba1beb42
QR000601,BAT000601,DRG0001,Amoxicillin 500mg,48b79f7081f44f8cebc102a3a3b561c0125f1e7b7838cff5b6d69f82fad8105c,v2,06-02-2026,Aurobindo Pharma,19-02-2030,323,02-05-2026 07:06,Ruby Hall Clinic Pune,Web,305,18,94.4,0xe8d3f0049ccffcf2f5677463db8e2a3a2478039f911ad029a8877d22ca8f55,Active,No,https://verify.pharma.in/qr/48b79f7081f44f8c
QR000602,BAT000602,DRG0002,Azithromycin 250mg,3f21b5cf27a04a81f7b4bf436467c915d075ccc336d2d7e65791019477735b4c,v2,20-05-2025,Cipla Ltd,21-11-2026,303,21-04-2026 11:30,PGIMER Chandigarh,Scanner,296,7,97.7,0x467bc772df3c7b6678ab539391bb666bfa04132eff7a00ba6cb9c4b2dd79ca,Active,No,https://verify.pharma.in/qr/3f21b5cf27a04a81
QR000603,BAT000603,DRG0003,Ciprofloxacin 500mg,3303e2821160177b0304ef4eb539da4b0465884f5d41f0eb23f28f3198198776,v2,04-11-2025,Zydus Cadila,09-05-2029,484,27-04-2026 14:47,KGMU Lucknow,Mobile,434,50,89.7,0xc842e9247ed7b508eb2f44c09e3a2b82a2d614b5a61e292dbf7e398337f478,Active,No,https://verify.pharma.in/qr/3303e2821160177b
QR000604,BAT000604,DRG0004,Metronidazole 400mg,61f469cc4b3d6f67549ae9af9a6f478dd0a3a8372825a00889df9226bda8c99e,v2,03-05-2025,Wockhardt Ltd,01-12-2028,439,12-05-2026 22:40,KGMU Lucknow,Mobile,395,44,90.0,0xc773fa172bcb912900bf91a068ff699afdb134b23e23cec2729d5900189049,Active,No,https://verify.pharma.in/qr/61f469cc4b3d6f67
